2.543376377145093414e+01 2.654625402473647409e+04
2.396529859168094490e+01 2.552704317315042863e+04
2.247052145855818139e+01 2.652983452210303221e+04
2.094943237208265430e+01 2.964949548675125698e+04
1.940203133225435650e+01 2.752194618589834135e+04
1.784086410243894960e+01 2.606014276018840610e+04
1.617992447652318688e+01 2.897950145837079253e+04
1.438681074781153413e+01 nan
1.275466367709858773e+01 nan
5.168001335476333935e+01 1.417799710985011188e+04
5.074230165953902372e+01 1.472990630273366332e+04
4.977827801096193383e+01 1.469614728357084459e+04
4.878794240903207680e+01 1.484959398530405815e+04
4.777129485374945261e+01 1.563494982449630152e+04
4.676930441294778262e+01 1.370444154859025912e+04
4.565906388312588859e+01 1.449909972565552744e+04
4.456348046778494876e+01 1.305029170329230328e+04
4.351034473613484010e+01 1.226791102709664847e+04
4.229423439158176024e+01 1.366027662275334296e+04
4.111885850164552636e+01 1.466530417530920022e+04
3.991802727289351083e+01 1.540469292005727766e+04
3.869088409078872104e+01 1.733599098777785548e+04
3.744697846821465248e+01 1.642705049473197141e+04
3.615766186652084002e+01 1.795214415995126910e+04
3.485158282435774879e+01 2.046000346795976657e+04
3.351919182884188331e+01 1.929884755948673410e+04
3.216748887997324857e+01 1.857175888680392382e+04
3.077547397775184734e+01 2.027424962680945828e+04
2.936414712217767686e+01 2.442872018233056588e+04
2.792650831325073568e+01 2.107662161208739417e+04
2.646255755097102735e+01 2.309896851026344666e+04
2.497229483533854122e+01 2.201618766412865079e+04
2.345572016635329149e+01 2.637644556517514138e+04
2.191283354401526751e+01 2.311541463400588691e+04
2.034363496832447993e+01 2.337515238700577902e+04
1.874812443928091810e+01 2.536288501143113535e+04
1.707159266521614782e+01 4.177143419657417689e+04
1.534989852409984401e+01 nan
1.364304882098033822e+01 nan
5.141366292873038901e+01 1.382695537207269626e+04
5.040152979093804220e+01 1.556549007584978608e+04
4.936762278465418774e+01 1.599592595881491070e+04
4.829832765529504002e+01 1.471156683793557022e+04
4.720725865744438465e+01 1.516626582606029478e+04
4.613084677407469059e+01 1.777448603957287924e+04
4.494618480168475827e+01 1.693998021691452959e+04
4.377617994377578725e+01 1.537320435878196986e+04
4.257986313251405619e+01 1.677065442643047572e+04
4.135809098243653636e+01 1.852164911996951560e+04
4.010829364993227131e+01 1.601838468911468954e+04
3.883304097861222459e+01 1.541930573500508763e+04
3.753147635393940362e+01 1.757663753535854630e+04
3.620869880168079646e+01 2.148541840168672934e+04
3.484941124453546735e+01 1.936396784802444381e+04
3.346891075980435204e+01 2.060872383968929717e+04
3.206209832172045537e+01 2.217434689388015249e+04
3.063045875274374197e+01 2.266722881383837012e+04
2.916953758549434994e+01 2.125355365739433182e+04
2.768378928735214828e+01 2.070112984256534764e+04
2.617172903585718302e+01 2.549724994723720738e+04
2.463335683100943996e+01 2.655728033775501535e+04
2.306867267280892619e+01 2.366899763992580847e+04
2.147767656125564528e+01 2.387050772948845770e+04
1.986036849634959722e+01 3.115391312397814181e+04
1.818939643657969896e+01 3.524197736127086682e+04
1.650537831846621728e+01 nan
1.454438540108607469e+01 nan
5.114731250269743867e+01 1.607039291190400763e+04
5.006075792233706778e+01 1.697594419914618629e+04
4.894967710290962515e+01 1.682903753974277060e+04
4.780871290155799613e+01 1.755992691004730295e+04
4.664322246113930959e+01 1.613098502019317857e+04
4.549238913520158434e+01 1.720246818164702199e+04
4.424037714881504968e+01 1.892070762683953581e+04
4.298887941976662574e+01 1.853482618786576131e+04
4.171814116593686350e+01 1.599671602496616106e+04
4.042109095875432700e+01 1.889520004495753165e+04
3.909772879821902336e+01 1.997116542810192550e+04
3.774805468433093836e+01 1.890173733344419816e+04
3.637206861709009331e+01 1.907788676509173092e+04
3.496977059649648112e+01 2.016107454794627120e+04
3.354116062255010178e+01 2.231822622007127211e+04
3.208623869525094818e+01 2.100503034127040883e+04
3.060500481459902034e+01 2.252198389762018996e+04
2.913781612345146854e+01 2.277446652701417406e+04
2.756360119323686320e+01 2.496330127456094124e+04
2.600343145252662680e+01 2.285785038788358725e+04
2.441694975846362325e+01 2.075308975483048198e+04
2.281016284919575909e+01 2.347671169828497659e+04
2.116505051027931472e+01 2.935735305920283645e+04
1.949963295615800263e+01 2.582063119478386943e+04
1.768902630607107795e+01 2.184108655072530019e+04
1.553687347336376234e+01 nan
5.088096207666449544e+01 1.925603778401033560e+04
4.971998605373607916e+01 1.716392049505732211e+04
4.853269807745490283e+01 1.916081137936171581e+04
4.732574100496380964e+01 1.541728890344956744e+04
4.607918626483423452e+01 1.986027937915502480e+04
4.485393149632847809e+01 1.563717560199700165e+04
4.352042663880248341e+01 2.039038293088342107e+04
4.228836461004318181e+01 1.557149298741561324e+04
4.085641919935966371e+01 1.955720675220865087e+04
3.948494754960910313e+01 1.909840125952531525e+04
3.808716394650576831e+01 2.100313864586457203e+04
3.666306839004965923e+01 2.187842688608464960e+04
3.521266088024078300e+01 1.956042084362736205e+04
3.374199092996262550e+01 2.179847607908231657e+04
3.224305285770757479e+01 2.038991571161249158e+04
3.070356663069754077e+01 2.480628001248514192e+04
2.914791130747757464e+01 2.036487594951154097e+04
2.756594403090485557e+01 2.602839662278032483e+04
2.596080765812222069e+01 2.313872488212936514e+04
2.432307361770110177e+01 2.905401688281229144e+04
2.266217048107006704e+01 2.232635195078195829e+04
2.096381631654960742e+01 2.452360969857646705e+04
1.888250452924032174e+01 nan
1.721265353296004008e+01 nan
5.061461165063154510e+01 1.940910343556701264e+04
4.937921418513509764e+01 1.974503565798246564e+04
4.812100476628589263e+01 1.858200635207279265e+04
4.682948339408391547e+01 1.937473189241252112e+04
4.551515006852916656e+01 2.002091704711171769e+04
4.421547385745539316e+01 1.800655376097840781e+04
4.280754755736136019e+01 1.876203329975073575e+04
4.141427837174829563e+01 1.974760179365385557e+04
3.999469723278247102e+01 2.182172638376523537e+04
3.854966075500087186e+01 1.898458813940850087e+04
3.707659909479250615e+01 1.987426868368947180e+04
3.557808209576838010e+01 2.177146223698498216e+04
3.405325314339146558e+01 2.211643148374039083e+04
3.251166175054528651e+01 2.100348463280956639e+04
3.092465937857934932e+01 2.309724872673412756e+04
2.932439456614414297e+01 2.587883418284094660e+04
2.769081780035614671e+01 2.357686526203410176e+04
2.603792908121539540e+01 2.306590687892445567e+04
2.435172840872186839e+01 2.196060998084516177e+04
2.250682479446509276e+01 nan
2.071033588221937549e+01 nan
1.890561661780470715e+01 nan
5.034826122459859477e+01 2.046310259797103936e+04
4.905708517367698818e+01 2.009632246167849371e+04
4.771034953997815364e+01 2.051622619672744622e+04
4.633986864034687869e+01 1.870755091885612273e+04
4.495111387222409149e+01 1.920495128497217229e+04
4.357701621858228691e+01 2.226136947464446348e+04
4.209466847592022987e+01 2.037208535653733634e+04
4.062697784773914123e+01 1.870786809101508697e+04
3.913297526620527833e+01 1.876070212956205796e+04
3.761351734585565509e+01 2.362182700426040537e+04
3.606603424307925820e+01 2.117087172922163154e+04
3.449309580148709387e+01 2.338073620411918819e+04
3.289384540654215527e+01 2.354523188800058051e+04
3.127688208401143299e+01 2.537371625080494414e+04
2.961640875659397310e+01 2.345311751689243101e+04
2.793822250159073661e+01 2.467168202784200184e+04
2.628965286466328877e+01 3.005611263710035564e+04
2.446532455758172020e+01 2.536829175824134290e+04
2.265754079036219082e+01 nan
2.066849447288404207e+01 nan
5.008191079856563732e+01 2.080979384148995814e+04
4.869767044793314170e+01 2.157012830844202108e+04
4.728711814394787183e+01 2.253230047443191870e+04
4.585025388660982770e+01 2.288464385324911564e+04
4.438707767591902353e+01 2.054486324147077539e+04
4.293855857970917356e+01 2.051159149261449420e+04
4.148932276382764428e+01 1.784399047665145918e+04
3.983967732372997972e+01 2.364912436802388765e+04
3.827125329962809275e+01 2.362628293836373632e+04
3.667651732217343863e+01 2.159979515213394552e+04
3.505546939136600315e+01 2.480737363463466318e+04
3.340810950720580763e+01 2.459280281635464780e+04
3.173443766969284496e+01 2.435255969668541729e+04
3.003445387882710804e+01 2.853856263935621973e+04
2.830815813460860042e+01 2.900994229301745145e+04
2.654761671087130637e+01 2.593357700846265652e+04
2.465974312688915404e+01 2.983907318792073420e+04
2.187981181126006902e+01 nan
4.981556037253269409e+01 2.416209629354377103e+04
4.835689857933215308e+01 2.231583403298052144e+04
4.687192483277886623e+01 2.349635191014059092e+04
4.536906770430135794e+01 2.005343888557647369e+04
4.382304147961395557e+01 2.481087668586019572e+04
4.230010094083608152e+01 2.207827753059559109e+04
4.066891031303796922e+01 2.637966179630983243e+04
3.905237679972081821e+01 2.728227246123996883e+04
3.740953133305090006e+01 2.694866928632587951e+04
3.574037391302821476e+01 2.492059148477511553e+04
3.404633311108132432e+01 2.632853618136657315e+04
3.232312321292452850e+01 3.072726436655718135e+04
3.057502993284353110e+01 2.804618438392636745e+04
2.877423303462364501e+01 1.999802687138268084e+04
2.635341928900544417e+01 nan
2.413902209841799262e+01 nan
4.956020994649974654e+01 2.465889663475787165e+04
4.801612671073118577e+01 2.567937842461905893e+04
4.645673152160985353e+01 2.173898909505456686e+04
4.487102437913574704e+01 2.191777513565020490e+04
4.326650528330888079e+01 2.544927513037302560e+04
4.166164330196297527e+01 2.299011531032204221e+04
3.995603123159683179e+01 2.280539371592447787e+04
3.826507627571165671e+01 2.628390715984277631e+04
3.654780936647370737e+01 3.071698621345095307e+04
3.480508711841999059e+01 2.123517369636014337e+04
3.303433968793950726e+01 2.547268030277793878e+04
3.083998040623258419e+01 nan
2.838957440010270261e+01 nan
2.693160004573363153e+01 nan
4.928285952046679341e+01 2.641579155855333374e+04
4.767535484213020425e+01 2.578783284576030564e+04
4.605307629530210534e+01 2.269401568134295303e+04
4.438140962539871026e+01 2.431896557225377182e+04
4.269496908700381255e+01 2.403070248961563630e+04
4.113282852023272795e+01 2.692081971360178431e+04
3.924315215015570857e+01 2.758873478239546239e+04
3.747777575170249520e+01 3.077038701676116762e+04
3.542780936517070955e+01 2.594605618301326467e+04
3.292290576660585089e+01 nan
3.131783037229842748e+01 nan
4.901650909443384307e+01 2.623508500445626123e+04
4.733458297352922273e+01 2.584874075261858525e+04
4.562641632784325907e+01 2.591913270059508068e+04
4.389179487166167348e+01 3.103714294706057262e+04
4.213093289069873748e+01 2.797279082361911060e+04
4.030011880733061957e+01 2.656620266662518043e+04
3.769298856476486748e+01 nan
3.607313392815003539e+01 nan
3.443918211170014132e+01 nan
4.875015866840088563e+01 2.816810435383235745e+04
4.699381110492822700e+01 2.637438358214285836e+04
4.520935868434079197e+01 3.110384930324709057e+04
4.295432170897910851e+01 nan
4.106736311429987296e+01 nan
3.939864210635238351e+01 nan
3.764183652548327075e+01 nan
4.829286430675345798e+01 nan
4.631650923163711298e+01 nan
4.450845939281208530e+01 nan
4.274317755713467193e+01 nan
4.808194806129473164e+01 nan
